-55.67421532,0.00028363,-33.18726055,1.795033122,-32.53485475,0.001811842,-55.67421532,0.000284622
-55.66369264,0.000225096,-33.17673788,1.98392393,-32.52433208,0.001693892,-55.66369264,0.000225883
-55.65316997,0.000178149,-33.16621521,2.186677774,-32.51380941,0.001579274,-55.65316997,0.000178771
-55.64264729,0.000140603,-33.15569253,2.403542468,-32.50328673,0.001468369,-55.64264729,0.000141095
-55.63212462,0.000110663,-33.14516986,2.63466895,-32.49276406,0.001361505,-55.63212462,0.00011105
-55.62160195,0,-33.13464718,2.880099945,-32.48224138,0.001258953,-55.62160195,0
-33.54503148,0.000103688,-33.12412451,3.139759082,-32.47171871,0.00116093,-33.73443961,0.000114514
-33.5345088,0.000125524,-33.11360184,3.413440687,-32.46119603,0.0010676,-33.72391694,0.000157808
-33.52398613,0.00015154,-33.10307916,3.700800493,-32.45067336,0.000979078,-33.71339426,0.000298663
-33.51346345,0.000182445,-33.09255649,4.001347506,-32.44015069,0.000895431,-33.70287159,0.00037803
-33.50294078,0.000219047,-33.08203381,4.314437271,-32.42962801,0.000816682,-33.69234892,0.000588179
-33.49241811,0.000262268,-33.07151114,4.639266774,-32.41910534,0.000742814,-33.68182624,0.00074169
-33.48189543,0.000313152,-33.06098846,4.974871183,-32.40858266,0.000673773,-33.67130357,0.0009327
-33.47137276,0.000372879,-33.05046579,5.320122655,-32.39805999,0.000609471,-33.66078089,0.001169683
-33.46085008,0.000442774,-33.03994312,5.673731352,-32.38753732,0.000549792,-33.65025822,0.001462853
-33.45032741,0.000524323,-33.02942044,6.034248841,-32.37701464,0.000494595,-33.63973555,0.001824483
-33.43980474,0.000619182,-33.01889777,6.400073958,-32.36649197,0.000443718,-33.62921287,0.002269266
-33.42928206,0.000729189,-33.00837509,6.769461216,-32.35596929,0.000396982,-33.6186902,0.002814736
-33.41875939,0.000856375,-32.99785242,7.140531773,-32.34544662,0.000354194,-33.60816752,0.00348174
-33.40823671,0.001002975,-32.98732974,7.511286927,-32.33492394,0.000315149,-33.59764485,0.004294986
-33.39771404,0.001171436,-32.97680707,7.87962405,-32.32440127,0.000279639,-33.58712217,0.005283647
-33.38719136,0.001364425,-32.9662844,8.243354846,-32.3138786,0.000247449,-33.5765995,0.006482051
-33.37666869,0.001584832,-32.95576172,8.600225719,-32.30335592,0.000218363,-33.56607683,0.007930448
-33.36614602,0.001835774,-32.94523905,8.94794003,-32.29283325,0.000192167,-33.55555415,0.009675863
-33.35562334,0.002120594,-32.93471637,9.284181952,-32.28231057,0.00016865,-33.54503148,0.011773034
-33.34510067,0.002442858,-32.9241937,9.606641588,-32.2717879,0.000147604,-33.5345088,0.014285446
-33.33457799,0.002806347,-32.91367103,9.913040985,-32.26126522,0.000128829,-33.52398613,0.017286456
-33.32405532,0.003215045,-32.90314835,10.20116064,-32.25074255,0.000112134,-33.51346345,0.020860507
-33.31353264,0.003673122,-32.89262568,10.4688661,-32.24021988,9.73E-05,-33.50294078,0.02510444
-33.30300997,0.004184909,-32.882103,10.71413411,-25.06375607,0.000110159,-33.49241811,0.030128881
-33.2924873,0.004754876,-32.87158033,10.93507806,-25.0532334,0.000124654,-33.48189543,0.036059713
-33.28196462,0.005387596,-32.86105765,11.12997207,-25.04271072,0.000140684,-33.47137276,0.043039613
-33.27144195,0.006087701,-32.85053498,11.29727341,-25.03218805,0.000158357,-33.46085008,0.051229639
-33.26091927,0.006859843,-32.84001231,11.43564285,-25.02166538,0.000177779,-33.45032741,0.060810852
-33.2503966,0.007708638,-32.82948963,11.54396246,-25.0111427,0.000199055,-33.43980474,0.071985952
-33.23987393,0.008638606,-32.81896696,11.62194811,-25.00062003,0.000222289,-33.42928206,0.084980897
-33.22935125,0.009654112,-32.80844428,11.67374552,-24.99009735,0.000247579,-33.41875939,0.10004647
-33.21882858,0.01075929,-32.79792161,11.69893162,-24.97957468,0.000275016,-33.40823671,0.117459772
-33.2083059,0.011957973,-32.78739893,11.69731881,-24.96905201,0.000304687,-33.39771404,0.137525576
-33.19778323,0.013253608,-32.77687626,11.6683202,-24.95852933,0.000336666,-33.38719136,0.16057752
-33.18726055,0.014649182,-32.76635359,11.61280642,-24.94800666,0.000371016,-33.37666869,0.186979065
-33.17673788,0.016147129,-32.75583091,11.53123357,-24.93748398,0.00040779,-33.36614602,0.217124187
-33.16621521,0.017749247,-32.74530824,11.41883305,-24.92696131,0.000447022,-33.35562334,0.251437717
-33.15569253,0.019456614,-32.73478556,11.27651876,-24.91643863,0.000488731,-33.34510067,0.290375287
-33.14516986,0.021269502,-32.72426289,11.10543916,-24.90591596,0.000532917,-33.33457799,0.334422821
-33.13464718,0.023187298,-32.71374022,10.90696179,-24.89539329,0.000579558,-33.32405532,0.384095481
-33.12412451,0.025208424,-32.70321754,10.68265509,-24.88487061,0.000628611,-33.31353264,0.439936041
-33.11360184,0.027330277,-32.69269487,10.43426781,-24.87434794,0.000680009,-33.30300997,0.502512594
-33.10307916,0.029549161,-32.68217219,10.16370627,-24.86382526,0.000733659,-33.2924873,0.57241557
-33.09255649,0.031860242,-32.67164952,9.873010099,-24.85330259,0.000789443,-33.28196462,0.650253976
-33.08203381,0.034257511,-32.66112684,9.564326696,-24.84277991,0.000847216,-33.27144195,0.736650857
-33.07151114,0.036733758,-32.65060417,9.239884952,-24.83225724,0.000906804,-33.26091927,0.832237913
-33.06098846,0.039280569,-32.6400815,8.901968658,-24.82173457,0.000968008,-33.2503966,0.937649274
-33.05046579,0.041888329,-32.62955882,8.552890036,-24.81121189,0.001030601,-33.23987393,1.053514425
-33.03994312,0.044546253,-32.61903615,8.194963821,-24.80068922,0.001094328,-33.22935125,1.180450287
-33.02942044,0.047242428,-32.60851347,7.830482292,-24.79016654,0.001158909,-33.21882858,1.319052496
-33.01889777,0.049963879,-32.5979908,7.461691609,-24.77964387,0.001224043,-33.2083059,1.469885924
-33.00837509,0.052696649,-32.58746813,7.090769795,-24.7691212,0.001289402,-33.19778323,1.633474523
-32.99785242,0.055425904,-32.57694545,6.719806629,-24.75859852,0.001354642,-33.18726055,1.810290589
-32.98732974,0.05813605,-32.56642278,6.350785701,-24.74807585,0.0014194,-33.17673788,2.000743554
-32.97680707,0.060810871,-32.5559001,5.985568784,-24.73755317,0.001483299,-33.16621521,2.205168463
-32.9662844,0.063433679,-32.54537743,5.625882677,-24.7270305,0.001545954,-33.15569253,2.423814296
-32.95576172,0.065987483,-32.53485475,5.273308582,-24.71650782,0.001606969,-33.14516986,2.656832318
-32.94523905,0.068455168,-32.52433208,4.929274031,-24.70598515,0.001665948,-33.13464718,2.904264657
-32.93471637,0.070819677,-32.51380941,4.595047357,-24.69546248,0.001722507,-33.12412451,3.166033346
-32.9241937,0.073064207,-32.50328673,4.271734626,-24.6849398,0.001776256,-33.11360184,3.441930039
-32.91367103,0.075172408,-32.49276406,3.960278916,-24.67441713,0.001826804,-33.10307916,3.731606659
-32.90314835,0.077128577,-32.48224138,3.661461804,-24.66389445,0.001873786,-33.09255649,4.034567215
-32.89262568,0.078917852,-32.47171871,3.375906877,-24.65337178,0.001916976,-33.08203381,4.350161029
-32.882103,0.0805264,-32.46119603,3.104085069,-24.64284911,0.001956051,-33.07151114,4.677577605
-32.87158033,0.081941598,-32.45067336,2.846321591,-24.63232643,0.001990591,-33.06098846,5.015843371
-32.86105765,0.083152191,-32.44015069,2.602804237,-24.62180376,0.00202033,-33.05046579,5.363820489
-32.85053498,0.084148447,-32.42962801,2.373592809,-24.61128108,0.002045373,-33.03994312,5.720207897
-32.84001231,0.084922285,-32.41910534,2.158629429,-24.60075841,0.002065632,-33.02942044,6.08354476
-32.82948963,0.085467384,-32.40858266,1.957749501,-24.59023573,0.002080609,-33.01889777,6.452216393
-32.81896696,0.085788999,-32.39805999,1.770693083,-24.57971306,0.002090071,-33.00837509,6.824462759
-32.80844428,0.085943776,-32.38753732,1.597116471,-24.56919039,0.002094864,-32.99785242,7.198389544
-32.79792161,0.0859269,-32.37701464,1.436603773,-24.55866771,0.002094949,-32.98732974,7.571981766
-32.78739893,0.085716015,-32.36649197,1.288678317,-24.54814504,0.002089401,-32.97680707,7.943119868
-32.77687626,0.085306674,-32.35596929,1.152813705,-24.53762236,0.002079302,-32.9662844,8.309598117
-32.76635359,0.084672457,-32.34544662,1.028444403,-24.52709969,0.002064732,-32.95576172,8.669145157
-32.75583091,0.083818566,-32.33492394,0.914975726,-24.51657701,0.002044767,-32.94523905,9.019446446
-32.74530824,0.082744964,-32.32440127,0.811793141,-24.50605434,0.002019929,-32.93471637,9.358168307
-32.73478556,0.081460336,-32.3138786,0.718270815,-24.49553167,0.001990412,-32.9241937,9.68298325
-32.72426289,0.079974979,-32.30335592,0.633779354,-24.48500899,0.001956082,-32.91367103,9.99159619
-32.71374022,0.078300653,-32.29283325,0.557692705,-24.47448632,0.001917242,-32.90314835,10.28177116
-32.70321754,0.076450436,-32.28231057,0.489394219,-24.46396364,0.001874186,-32.89262568,10.5513581
-32.69269487,0.074438549,-32.2717879,0.428281867,-24.45344097,0.001827199,-32.882103,10.79831925
-32.68217219,0.072280174,-32.26126522,0.373772636,-24.4429183,0.001776626,-32.87158033,11.0207547
-32.67164952,0.069991268,-32.25074255,0.325306147,-24.43239562,0.001722833,-32.86105765,11.21692674
-32.66112684,0.067588362,-32.24021988,0.282347516,-24.42187295,0.001666199,-32.85053498,11.38528236
-32.65060417,0.065088369,-32.2296972,0.244389527,-24.41135027,0.001607115,-32.84001231,11.52447379
-32.6400815,0.062508384,-32.21917453,0.210954169,-24.4008276,0.001545977,-32.82948963,11.63337639
-32.62955882,0.059865497,-32.20865185,0.181593592,-24.39030492,0.001483185,-32.81896696,11.71171108
-32.61903615,0.057176605,-32.19812918,0.155890553,-24.37978225,0.001419133,-32.80844428,11.76368149
-32.60851347,0.05445824,-32.18760651,0.133458404,-24.36925958,0.001354212,-32.79792161,11.78885969
-32.5979908,0.051726408,-32.17708383,0.113940702,-24.3587369,0.0012888,-32.78739893,11.78703613
